nombre_curso,price(USD),cant_suscriptores,cant_opiniones,cant_lecciones,nivel,valoracion,duracion_curso,categoria,Free/Paid,fecha_curso,año
Professional Python Web Development Using Flask,120.0,3420,489,102,Mixto,0.8999999999999999,14.5,Desarrollo web,Paid,2015-03-04,2015
Complete WordPress Theme Developer Course With Bootstrap,150.0,3415,312,160,Mixto,4.4,25.0,Desarrollo web,Paid,2016-07-01,2016
Create a classified website in 2 hours - guaranteed,50.0,3411,84,22,Intermedio,1.05,1.0,Desarrollo web,Paid,2013-11-09,2013
"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",200.0,3399,85,15,Mixto,3.8,1.5,Desarrollo web,Paid,2015-07-27,2015
Become a Certified Web Developer - Beginner to Expert,200.0,3397,12,85,Mixto,4.5,8.0,Desarrollo web,Paid,2015-04-06,2015
Building Websites Create a fully functional Web contact form,200.0,3392,29,19,Mixto,4.65,1.5,Desarrollo web,Paid,2016-10-06,2016
Quick learning jQuery web development,150.0,3388,67,39,Principiante,3.65,3.0,Desarrollo web,Paid,2016-04-25,2016
HTML Made Simple For Beginners: Create a One Page Website,65.0,3380,50,16,Principiante,0.75,2.0,Desarrollo web,Paid,2015-10-14,2015
Complete Website & CMS in PHP & MySQL From Scratch!,20.0,3357,82,48,Intermedio,2.75,12.5,Desarrollo web,Paid,2014-04-18,2014
Angular 2 Routing: Up And Running,0.0,3357,84,13,Mixto,3.05,0.6166666667,Desarrollo web,Free,2017-02-21,2017
Up and Running with jQuery,0.0,3324,138,19,Principiante,1.0,5.0,Desarrollo web,Free,2017-02-03,2017
JSON Crash Course for Beginners,45.0,3323,90,7,Principiante,4.4,0.6333333333,Desarrollo web,Paid,2017-01-17,2017
"Build a Real Time web app in node.js , Angular.js, mongoDB",20.0,3299,166,34,Principiante,1.05,4.0,Desarrollo web,Paid,2015-03-04,2015
Full-Stack Web Apps with Meteor and React,85.0,3295,531,162,Principiante,4.6000000000000005,31.5,Desarrollo web,Paid,2016-11-23,2016
Bootstrap 3 Beginners: Create a Professional Landing Page,20.0,3271,278,54,Principiante,4.6000000000000005,2.5,Desarrollo web,Paid,2015-09-20,2015
introduction to HTML Course,20.0,3258,32,16,Avanzado,4.6000000000000005,2.0,Desarrollo web,Paid,2016-05-16,2016
Coding Made Easy: HTML & CSS For Beginners,40.0,3254,92,16,Principiante,4.6000000000000005,1.5,Desarrollo web,Paid,2016-06-07,2016
React From The Ground Up,150.0,3252,401,62,Intermedio,4.6000000000000005,12.5,Desarrollo web,Paid,2016-05-02,2016
In Depth Web Development Made Easy,25.0,3249,27,60,Mixto,4.6000000000000005,6.5,Desarrollo web,Paid,2015-10-30,2015
ES6 / EcmaScript 6 for beginners an introduction,0.0,3227,19,21,Mixto,4.6000000000000005,2.0,Desarrollo web,Free,2017-06-22,2017
The Complete E-Commerce Web Developer Course 5.0,195.0,3209,58,96,Mixto,4.6000000000000005,12.5,Desarrollo web,Paid,2016-09-13,2016
Learn JSON for beginners with JavaScript,200.0,3193,10,23,Principiante,4.6000000000000005,1.5,Desarrollo web,Paid,2017-06-30,2017
Professional WordPress Theme Development For 2017,20.0,3185,102,94,Principiante,4.6000000000000005,8.0,Desarrollo web,Paid,2015-05-08,2015
Professional Ruby on Rails Developer with Rails 5,200.0,3179,214,174,Mixto,4.6000000000000005,20.5,Desarrollo web,Paid,2017-02-19,2017
Ethereum Developer: Build A Decentralised Blockchain App,195.0,3169,527,38,Principiante,4.6000000000000005,3.5,Desarrollo web,Paid,2016-09-26,2016
Angular 2 Demystified,20.0,3150,69,49,Mixto,4.6000000000000005,3.5,Desarrollo web,Paid,2015-05-18,2015
Ultimate JavaScript Strings,0.0,3142,117,20,Principiante,4.0,0.6166666667,Desarrollo web,Free,2016-07-29,2016
Scaling Docker on AWS,25.0,3133,351,63,Mixto,4.0,6.0,Desarrollo web,Paid,2016-03-28,2016
The Full Stack Web Development,60.0,3119,453,207,Mixto,4.0,33.0,Desarrollo web,Paid,2016-11-24,2016
Critical Web Dev Skills & Tools for the Non-Tech Hustler,0.0,3118,8,33,Mixto,4.0,1.5,Desarrollo web,Free,2016-12-20,2016
WordPress For Beginners | No Coding Required,20.0,3106,31,13,Mixto,4.0,1.0,Desarrollo web,Paid,2017-04-15,2017
Bootstrap 4 Responsive Web Design and Development,20.0,3086,17,73,Mixto,4.0,7.5,Desarrollo web,Paid,2017-06-20,2017
"Earn Big Profits With Web Development, Simple and Easy!",90.0,3073,27,13,Intermedio,4.0,1.5,Desarrollo web,Paid,2017-01-18,2017
Create Website from scratch in Urdu & Hindi,0.0,3033,91,9,Principiante,4.0,1.0,Desarrollo web,Free,2016-06-05,2016
Learn HTML5 At Your Own Pace. Ideal for Beginners,50.0,3026,60,67,Mixto,4.0,7.0,Desarrollo web,Paid,2012-02-28,2012
Expert Guide : Mastering Functions in JavaScript !,195.0,3015,30,19,Mixto,4.0,2.5,Desarrollo web,Paid,2015-06-19,2015
How to Create A Website: An HTML Tutorial and CSS Tutorial,65.0,3012,260,330,Mixto,4.0,32.5,Desarrollo web,Paid,2016-09-25,2016
AngularJS For ASP.NET MVC Developers,50.0,3011,57,10,Mixto,4.0,1.0,Desarrollo web,Paid,2015-02-23,2015
"Learn HTML, CSS, and Ruby on Rails: Build Your First Blog",20.0,2985,40,27,Mixto,4.0,1.5,Desarrollo web,Paid,2016-11-29,2016
jQuery for Beginners - Create Website Animations Easily,100.0,2971,285,28,Intermedio,4.0,3.0,Desarrollo web,Paid,2015-03-24,2015
Learn the basics of the Web development: Coding Tactics,40.0,2965,17,30,Principiante,4.0,2.0,Desarrollo web,Paid,2017-04-29,2017
Learn Ajax and jquery with PHP,20.0,2964,8,9,Mixto,4.0,1.5,Desarrollo web,Paid,2016-01-07,2016
"Essential JavaScript, jQuery and AngularJS Training",30.0,2919,136,70,Mixto,4.0,7.0,Desarrollo web,Paid,2015-07-09,2015
Introduction to HTML5 Canvas basics of drawing,200.0,2918,16,17,Principiante,4.0,1.0,Desarrollo web,Paid,2016-03-14,2016
AngularJS Masterclass - Deep Dive & Understand AngularJS,100.0,2912,309,85,Mixto,4.0,6.0,Desarrollo web,Paid,2015-03-04,2015
Wordpress Security,95.0,2888,26,24,Mixto,4.0,2.5,Desarrollo web,Paid,2015-04-13,2015
Learn Ruby on Rails for Absolute Beginners,195.0,2875,20,36,Principiante,4.0,4.5,Desarrollo web,Paid,2015-10-14,2015
First Web Application with Spring Boot,40.0,2865,95,32,Principiante,4.0,4.0,Desarrollo web,Paid,2017-01-27,2017
Build Responsive Websites in an Hour using Portalfin,0.0,2859,42,17,Mixto,4.0,0.7333333333,Desarrollo web,Free,2016-09-25,2016
Hosting your static website on Amazon AWS S3 service,20.0,2853,47,16,Mixto,0.7000000000000001,1.5,Desarrollo web,Paid,2017-05-05,2017
"Create, Update and Manage Your Own Website Using Drupal 7",120.0,2837,68,49,Mixto,0.7000000000000001,7.0,Desarrollo web,Paid,2013-10-16,2013
Create Your Own Successful Online School To Sell Courses,95.0,2814,14,39,Mixto,0.8500000000000001,2.0,Desarrollo web,Paid,2014-11-18,2014
How to Build Chat Bots: From Beginner to Intermediate,140.0,2814,107,35,Intermedio,2.3499999999999996,2.0,Desarrollo web,Paid,2016-10-03,2016
Dissecting Ruby on Rails 5 - Become a Professional Developer,195.0,2804,418,212,Mixto,4.6000000000000005,37.5,Desarrollo web,Paid,2017-02-07,2017
"Basic Concepts of Web Development, HTTP and Java Servlets",35.0,2797,59,10,Principiante,4.6000000000000005,1.0,Desarrollo web,Paid,2014-08-27,2014
JavaScript Design Patterns: 20 Patterns for Expert Code,95.0,2789,243,26,Principiante,4.6000000000000005,3.5,Desarrollo web,Paid,2015-11-12,2015
Complete Codeigniter: From Beginner to Advanced,200.0,2786,31,20,Intermedio,4.6000000000000005,3.0,Desarrollo web,Paid,2017-01-24,2017
Learn MeteorJS By Building 10 Real World Projects,50.0,2784,221,79,Intermedio,4.6000000000000005,15.0,Desarrollo web,Paid,2015-07-28,2015
JavaScript For Beginners : Learn JavaScript From Scratch,195.0,11285,102,77,Intermedio,4.6000000000000005,5.5,Desarrollo web,Paid,2017-02-07,2017
Practical CSS Website Development: Crash Course,95.0,11170,35,19,Principiante,4.6000000000000005,2.5,Desarrollo web,Paid,2016-02-02,2016
Make a professional website - 30 Day Guarantee. Discounted!,20.0,11167,34,13,Principiante,4.6000000000000005,2.0,Desarrollo web,Paid,2014-06-23,2014
Improved SEO with Rich Snippets and MicroData,0.0,11026,228,13,Principiante,4.6000000000000005,1.0,Desarrollo web,Free,2014-06-09,2014
Automate Web Development With Gulp JS,20.0,2784,425,29,Mixto,4.6000000000000005,3.5,Desarrollo web,Paid,2014-08-23,2014
Creating User Authentication System in CodeIgniter,200.0,2783,9,21,Principiante,4.6000000000000005,1.5,Desarrollo web,Paid,2016-12-22,2016
How To Make A Wordpress Website 2017 - Divi Theme Tutorial,40.0,2780,94,29,Mixto,4.6000000000000005,3.0,Desarrollo web,Paid,2017-01-26,2017
Web Programming Course : Asp.Net MVC,100.0,2760,76,26,Mixto,4.6000000000000005,3.5,Desarrollo web,Paid,2015-07-13,2015
Node.js: The Essentials + API Frameworks Express KOA Sails,20.0,2760,52,34,Mixto,0.55,1.0,Desarrollo web,Paid,2017-02-16,2017
Become a Bootstrap Expert: Build 20 Layouts!,35.0,2755,57,179,Principiante,1.75,17.5,Desarrollo web,Paid,2016-02-08,2016
"Simple Javascript: Learn by Doing, Beginners Welcome!",25.0,2753,10,18,Principiante,3.2,2.0,Desarrollo web,Paid,2015-09-07,2015
Learn PHP Programming for Absolute Beginners - Lite,20.0,2749,62,7,Intermedio,3.3000000000000003,0.6833333333,Desarrollo web,Paid,2015-12-15,2015
Building An E-Commerce Store Using Java Spring Framework,95.0,2743,589,61,Mixto,2.55,14.5,Desarrollo web,Paid,2016-02-01,2016
Learn To Program JavaScript (in ten easy steps),75.0,2721,96,44,Intermedio,3.8,5.5,Desarrollo web,Paid,2013-05-20,2013
BDD with Ruby on Rails using RSpec 3 and Capybara,175.0,2706,179,103,Principiante,1.85,13.0,Desarrollo web,Paid,2015-08-14,2015
Social Network Web Development,200.0,2698,29,57,Mixto,3.5999999999999996,8.0,Desarrollo web,Paid,2013-09-03,2013
HTML & CSS From Scratch in 30 Days,75.0,2697,64,82,Mixto,1.7000000000000002,11.5,Desarrollo web,Paid,2013-04-22,2013
"Beginner Full Stack Web Development: HTML, CSS, React & Node",200.0,2687,331,138,Principiante,3.4000000000000004,25.5,Desarrollo web,Paid,2017-03-31,2017
Build Your Own Backend REST API using Django REST Framework,50.0,2669,112,72,Principiante,3.25,5.5,Desarrollo web,Paid,2017-04-27,2017
ASP.NET Web API 2 Hands-On,20.0,2660,276,16,Principiante,1.7999999999999998,1.5,Desarrollo web,Paid,2016-06-19,2016
JavaScript Complete for beginners with real world Apps,120.0,2652,33,40,Mixto,4.1499999999999995,3.5,Desarrollo web,Paid,2016-02-02,2016
WordPress Plugin Development -> Deep dive discovery!,40.0,2650,19,39,Principiante,0.55,2.0,Desarrollo web,Paid,2015-11-05,2015
The Complete Web Developer Course - Build 20 Websites,20.0,2650,61,304,Mixto,4.65,15.5,Desarrollo web,Paid,2015-03-26,2015
Optimizing Wordpress for More Speed and Revenue,0.0,2649,16,7,Mixto,2.75,0.5833333333,Desarrollo web,Free,2017-06-12,2017
Bootstrap Essential Training - Create Your Very Own Website,20.0,2643,34,83,Mixto,4.85,9.0,Desarrollo web,Paid,2016-02-19,2016
Master ExpressJS to Build Web Apps with NodeJS&JavaScript,50.0,2643,56,24,Mixto,3.05,3.5,Desarrollo web,Paid,2016-01-07,2016
Bootstrap 4 Theme Development Masterclass,150.0,2641,28,15,Intermedio,0.8,0.65,Desarrollo web,Paid,2017-02-24,2017
Ultimate CSS3 Course - From Beginners To Professional,95.0,2635,25,30,Mixto,1.5,2.0,Desarrollo web,Paid,2016-10-13,2016
PHP for Beginners,40.0,2626,95,135,Principiante,0.1,6.0,Desarrollo web,Paid,2015-07-01,2015
PHP Login and Registration System - Email Confirm Activation,100.0,2607,317,49,Principiante,0.75,5.0,Desarrollo web,Paid,2015-11-26,2015
Electron for Desktop Apps: The Complete Developer's Guide,50.0,2606,241,77,Mixto,1.7000000000000002,8.0,Desarrollo web,Paid,2017-05-16,2017
Web Development Tools the Pros Use: Code Productivity Hacks,30.0,2596,11,39,Mixto,2.1,4.0,Desarrollo web,Paid,2015-10-08,2015
Spring Boot Tutorial For Beginners,40.0,2578,210,39,Principiante,0.8999999999999999,5.5,Desarrollo web,Paid,2017-01-23,2017
ChatBots: Messenger ChatBot with API.AI and Node.JS,50.0,2577,529,64,Mixto,3.85,4.5,Desarrollo web,Paid,2016-06-30,2016
Hosting Django: Amazon Web Services (AWS) Fundamentals,45.0,2573,103,46,Intermedio,1.7000000000000002,5.5,Desarrollo web,Paid,2015-10-19,2015
Learn JavaScript From Scratch:Become Top Rated Web Developer,65.0,2570,17,87,Mixto,3.3000000000000003,5.0,Desarrollo web,Paid,2017-06-29,2017
Advanced Node.js Development,55.0,2565,32,41,Mixto,2.75,3.0,Desarrollo web,Paid,2014-08-28,2014
Learn JavaScript Dynamic Interactive Projects for Beginners,100.0,2558,12,36,Principiante,4.55,3.0,Desarrollo web,Paid,2016-02-14,2016
Learn jQuery AJAX in 1 hour,195.0,2547,62,18,Mixto,4.8,1.0,Desarrollo web,Paid,2016-10-27,2016
Intro to Git,20.0,2532,291,30,Mixto,4.8,1.0,Desarrollo web,Paid,2016-06-28,2016
Learn to Create Advance Responsive Websites With Bootstrap,20.0,2528,15,30,Mixto,4.8,2.0,Desarrollo web,Paid,2014-10-26,2014
Ruby On Rails For Web Development,195.0,2526,185,24,Intermedio,4.8,5.0,Desarrollo web,Paid,2014-12-17,2014
Creating a Responsive HTML Email,20.0,2520,183,34,Mixto,4.8,1.5,Desarrollo web,Paid,2013-08-12,2013
PHP Tutorial: Learn PHP Basic Programming for Beginners,20.0,2510,21,23,Mixto,4.8,1.5,Desarrollo web,Paid,2017-03-08,2017
"Core: A Web App Reference Guide for Django, Python, and More",195.0,2497,98,154,Intermedio,4.8,26.0,Desarrollo web,Paid,2014-05-29,2014
AngularJS For .Net Developers From Scratch,50.0,2494,303,40,Mixto,4.8,4.5,Desarrollo web,Paid,2016-03-09,2016
HTML & CSS for beginners: Build 3 projects from scratch,40.0,2472,139,31,Intermedio,4.8,4.0,Desarrollo web,Paid,2015-01-22,2015
HTML Forms For Beginners: A Basic Introduction,45.0,2472,41,8,Intermedio,4.8,1.0,Desarrollo web,Paid,2015-11-05,2015
Learn Rails Programming in Less than 2 Hours,35.0,2470,24,19,Mixto,4.8,2.5,Desarrollo web,Paid,2015-09-23,2015
"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",0.0,2464,17,9,Mixto,4.8,0.7333333333,Desarrollo web,Free,2017-03-07,2017
Learning CSS3 - A Comprehensive Tutorial For Web Developers,50.0,2459,107,101,Mixto,4.8,8.0,Desarrollo web,Paid,2012-05-24,2012
How to Make a Wordpress Website 2017,0.0,2437,137,10,Principiante,4.8,0.5666666667,Desarrollo web,Free,2016-06-07,2016
The Complete HMTL5 Course - Go From Beginner To Advanced!,95.0,2430,15,36,Mixto,4.8,2.0,Desarrollo web,Paid,2016-10-13,2016
Build your own Beautiful Blog in WordPress + SEO,200.0,2421,6,28,Principiante,4.8,3.0,Desarrollo web,Paid,2015-11-25,2015
Javascript Intermediate level 2 - Mastering Functions,100.0,2412,116,28,Mixto,4.8,2.5,Desarrollo web,Paid,2016-08-30,2016
The Pro Ruby on Rails Starter,45.0,2409,90,19,Mixto,4.8,2.5,Desarrollo web,Paid,2015-03-04,2015
Laravel 4 try and enjoy php coding,20.0,2402,26,23,Principiante,4.8,2.0,Desarrollo web,Paid,2014-10-20,2014
HTML Tutorials : HTML Code for Website Creating,20.0,2401,15,27,Principiante,4.8,3.0,Desarrollo web,Paid,2017-02-22,2017
The Ultimate Beginner's Guide to Django,200.0,2390,497,82,Mixto,4.8,9.0,Desarrollo web,Paid,2016-12-11,2016
Practical Web Development: Make Websites Quickly And Easily,20.0,2389,7,20,Mixto,4.8,2.0,Desarrollo web,Paid,2015-11-29,2015
Twitter Bootstrap 2 for Beginners,20.0,2388,139,12,Principiante,4.8,1.0,Desarrollo web,Paid,2013-05-29,2013
WordPress LMS: E-Learning Website Made Easy,20.0,2382,22,16,Mixto,4.8,1.5,Desarrollo web,Paid,2015-07-08,2015
WordPress Look and Feel with Themes,25.0,2371,10,12,Principiante,4.8,1.0,Desarrollo web,Paid,2016-09-04,2016
WordPress Domination #2: Leads & Scarcity,95.0,2362,4,13,Mixto,4.8,1.0,Desarrollo web,Paid,2017-01-10,2017
Learn HTML5 Canvas for beginners,100.0,2360,12,49,Intermedio,4.8,3.5,Desarrollo web,Paid,2016-03-01,2016
"Kids Coding -Introduction to HTML, CSS and JavaScript",200.0,2355,143,215,Mixto,4.8,7.0,Desarrollo web,Paid,2012-11-26,2012
HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,195.0,2354,16,45,Mixto,4.8,4.0,Desarrollo web,Paid,2016-08-12,2016
"Learn to code, Become a Web Developer and Master JavaScript!",200.0,2353,47,91,Mixto,4.8,10.0,Desarrollo web,Paid,2015-01-22,2015
Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,50.0,2351,302,16,Mixto,4.8,2.5,Desarrollo web,Paid,2015-01-21,2015
Wordpress for Non-Technical People,150.0,2346,10,65,Mixto,1.0,4.5,Desarrollo web,Paid,2016-11-15,2016
Create eye-catching WordPress website from scratch,30.0,2342,15,19,Mixto,2.3499999999999996,4.5,Desarrollo web,Paid,2016-12-28,2016
Install a Wordpress Theme the Correct Way & Charge Others,20.0,2335,13,18,Intermedio,1.5,1.0,Desarrollo web,Paid,2015-09-20,2015
A Very Complete Introduction To Laravel,20.0,2320,114,43,Mixto,3.8,6.0,Desarrollo web,Paid,2014-08-24,2014
PHP MySQL: Learn PHP MySQL with Project,20.0,2314,77,25,Principiante,2.3499999999999996,2.0,Desarrollo web,Paid,2016-04-21,2016
Wordpress Tutorial,200.0,2311,8,44,Mixto,4.65,1.5,Desarrollo web,Paid,2014-12-04,2014
Redirect Your Visitors By Country Easily -Wordpress Tutorial,20.0,2306,3,24,Mixto,4.65,1.0,Desarrollo web,Paid,2015-02-05,2015
Build Websites And Apps By Outsourcing,20.0,2299,11,22,Principiante,4.65,2.0,Desarrollo web,Paid,2015-07-20,2015
Bootstrap 4.0 New Features: Build Responsive Website,40.0,2296,28,14,Mixto,4.65,1.5,Desarrollo web,Paid,2016-06-16,2016
Build a Photo Blog with Ruby on Rails,20.0,2281,32,21,Mixto,4.65,1.5,Desarrollo web,Paid,2015-04-02,2015
"React JS, Angular & Vue JS - Quickstart & Comparison",160.0,2273,288,142,Principiante,4.65,8.0,Desarrollo web,Paid,2017-05-09,2017
Learn To Create WordPress Themes By Building 10 Projects,60.0,2273,384,91,Mixto,4.65,16.5,Desarrollo web,Paid,2016-05-24,2016
WordPress Security - The Ultimate Security Guide,60.0,2267,17,29,Mixto,4.65,1.5,Desarrollo web,Paid,2015-01-04,2015
The Build a SAAS App with Flask Course,40.0,2244,365,168,Intermedio,4.65,10.0,Desarrollo web,Paid,2016-06-02,2016
The Web Developers Guide: Learn HTML & CSS Fundamentals,20.0,2243,27,97,Mixto,4.65,7.0,Desarrollo web,Paid,2016-05-01,2016
Create a PHP Contact Form in Bootstrap,20.0,2238,65,12,Mixto,4.65,1.0,Desarrollo web,Paid,2015-12-27,2015
Build Incredible Chatbots,100.0,2234,253,115,Mixto,4.65,11.5,Desarrollo web,Paid,2016-11-02,2016
Better way towards CSS using Less and Sass,20.0,2227,44,26,Mixto,4.65,1.5,Desarrollo web,Paid,2016-02-16,2016
WordPress for Beginners 2017 + Google AdSense Implementation,195.0,2225,14,64,Mixto,4.65,6.5,Desarrollo web,Paid,2017-06-05,2017
JavaScript programming: JavaScript for beginners,55.0,2215,223,74,Mixto,4.65,5.0,Desarrollo web,Paid,2016-04-13,2016
How To Make A Web Page With No Code,0.0,2214,20,23,Mixto,4.65,2.0,Desarrollo web,Free,2017-03-23,2017
Complete RESPONSIVE Website Design with HTML5 & CSS3,20.0,2204,6,97,Mixto,4.65,9.0,Desarrollo web,Paid,2017-02-03,2017
Advanced Prezi: Make Amazing Presentations,30.0,2200,25,12,Mixto,4.65,1.0,Desarrollo web,Paid,2016-01-24,2016
Create a Website Similar to Facebook from Scratch!,25.0,2197,9,12,Principiante,4.65,1.5,Desarrollo web,Paid,2016-02-09,2016
Canvas image Creator HTML5 JavaScript project from Scratch,100.0,2195,10,35,Mixto,4.65,3.5,Desarrollo web,Paid,2016-03-06,2016
Learn OAuth 2.0 - Get started as an API Security Expert,95.0,2185,283,45,Mixto,4.65,3.5,Desarrollo web,Paid,2015-07-20,2015
Step by Step Build Your Template by Bootstrap 4 from scratch,80.0,2184,15,24,Intermedio,4.65,3.0,Desarrollo web,Paid,2017-03-30,2017
Build Modern Websites Super Fast,25.0,2178,22,19,Mixto,4.65,1.5,Desarrollo web,Paid,2016-03-10,2016
WordPress 2016 for Beginners : Build awesome websites!,20.0,2177,13,43,Mixto,4.65,4.0,Desarrollo web,Paid,2015-07-13,2015
Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,20.0,2164,290,70,Mixto,4.65,8.5,Desarrollo web,Paid,2016-01-08,2016
Byte-Sized-Chunks: Cascading Style Sheets (CSS) with HTML,20.0,2160,16,28,Principiante,4.65,4.0,Desarrollo web,Paid,2016-03-10,2016
CoffeeScript: The Good Parts—Write Better javaScript,50.0,2152,19,15,Principiante,4.65,2.5,Desarrollo web,Paid,2015-01-13,2015
AWS Serverless APIs & Apps - A Complete Introduction,145.0,2145,166,136,Principiante,1.5,8.0,Desarrollo web,Paid,2017-06-19,2017
Modern Web Development with Laravel 5.2 (PHP Framework),120.0,2142,536,71,Mixto,4.95,12.0,Desarrollo web,Paid,2016-01-24,2016
The WpFASTER WordPress Speed Optimization Master Course,175.0,2134,215,55,Intermedio,4.95,7.0,Desarrollo web,Paid,2015-04-13,2015
Sublime Text for Rapid Web Development,20.0,2104,69,14,Principiante,4.95,1.0,Desarrollo web,Paid,2017-01-19,2017
